# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 Bank02__max_failures_allowed=1 Bank02__sector_A_i0=500 beta=0.02 default_seed=18776 eta=0.2 Firms02__A_i0=1.0 Firms02__K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_Bank02__deposits_and_networth=0 threshold_Bank02_rupt=0 w=1.0
  t,Bank02_L,Bank02_A,Bank02_D,Bank02_PROFITS,Bank02_BD,Firms02_K,Firms02_A,Firms02_L,Firms02_PROFITS,Firms02_Y,Firms02_R,Firms02_I,Firms02_GAMMA,Firms02_U,Firms02_DK,Firms02_OL,Firms02_GAP_OF_L,Firms02_DL,Firms02_FAIL
832,6345069.355929504,507605.5484743603,5837463.807455144,-13.43155189966656,5.024488985291457,6.150425150510809,441.6206232072332,3.3067431526438567,18.941193183177823,6.332746707304764,0.028400925226272477,-447.7483758599312,1.002240642201248,1.0044750532893136,23.750334361430895,6338882.991727969,0.0,-476.3783668880357,3
833,6350943.345507331,508075.4676405865,5842867.877866745,-9.486245807673575,5.564110306868977,6.096884986347268,419.2051265196501,3.2294576958873913,-30.439985672874748,6.279206543141222,0.004607926993447499,-454.2387014568492,1.0073464451980236,0.9750096755121379,22.826038864889178,6344811.119859463,0.0,-453.1870709522316,3
834,6356287.781163373,508503.0224930699,5847784.758670303,-2.8499453726241457,15.234806168840613,5.947929963956626,306.22641049160706,4.340336645844877,-121.5428263349119,6.130251520750581,0.009138686704637262,-423.62690742278215,1.001635259840069,0.9884063165453717,29.136928341950153,6350746.251517758,0.0,-376.0766351285336,5
835,6361492.234988982,508919.37879911857,5852572.856189864,1.0041306970775192,0.7345129883343771,6.273355118801221,377.8760196201514,5.026360603826642,51.414802959703856,6.455676675595175,0.0026825097043820145,-438.5547130557511,1.005564016632597,1.0101066938337653,-37.74658320298106,6356080.448553327,0.0,-267.5541871900649,3
836,6366920.448043401,509353.6358434721,5857566.81219993,-8.956675718135912,2.0807383457395052,5.939976448912406,368.7989253175312,2.4093796599738915,-12.811607290954793,6.12229800570636,0.0021522978890583825,-542.4561661324477,1.0027570195083035,0.9522466563067368,0.9043559570298841,6361260.871539318,0.0,-435.855492599494,3
837,6371752.464832381,509740.1971865905,5862012.267645791,-5.182662472197654,2.1592688528548,6.130832990998574,424.97766872593616,3.550805117354171,51.09800506266571,6.313154547792529,0.0067684589310595,-389.95933064352175,1.0012686337956826,1.0327134241729914,3.744026632402802,6366726.285533683,0.0,-361.25605349596356,1
838,6377789.868150636,510223.1894520509,5867566.678698584,-9.517188370454384,1.5155248729954156,6.261227762935181,498.1338965347777,3.2475731651639155,69.99695895598677,6.443549319729136,0.002714191227428814,-446.49931053057907,1.0048603555741908,1.0883530430652075,16.1898564516784,6371524.62540251,0.0,-465.6112732482795,1
839,6384477.193118876,510758.1754495101,5873719.017669366,-9.388702231615426,0.0,6.103603842073935,417.78229508919884,3.3906477559949333,-82.86712631857422,6.285925398867889,0.0027279861690509164,-467.41751293446544,1.0027484137481062,0.9655716766008788,61.37539041425415,6377508.229524388,0.0,-512.6979263995505,0
840,6389080.493330476,511126.4394664381,5877954.053864038,-7.760608571207603,31.310432834856208,6.509668500523892,584.6454191557406,4.465428983657271,166.86312406654164,6.691990057317846,0.01391474978325385,-428.044154234318,1.002727986169051,0.859739618029848,19.42331564875841,6384233.829723285,0.0,-315.49185312186626,4
841,6397699.498179546,511815.9598543637,5885883.538325182,-13.863407347964042,0.0,6.240648730948083,508.5821853991638,1.5280414348101663,-111.37366659143282,6.422970287742037,0.0032249175909344835,-554.0840402501999,1.0012626244413607,0.9993156763592288,125.56290328542529,6388755.960867701,0.0,-698.6834482985496,0
842,6402443.295176411,512195.46361411293,5890247.831562298,-7.967400840552379,0.0,6.22008247990443,450.6634862001261,3.9528042396544567,-57.91869919903777,6.4024040366983845,0.001304638403964478,-448.71071903182997,1.0032249175909345,1.0576117769067972,64.48060704110067,6397495.274179923,0.0,-332.72791176663037,0
843,6407857.308815639,512628.5847052511,5895228.724110387,-6.39608683440009,0.0,6.303006398873974,452.3195262340821,4.542145694407261,1.6560400339558141,6.485327955667929,0.016020720879936723,-461.421218698961,1.0013046384039646,1.0234291039982188,41.32347794578727,6402210.520031205,0.0,-351.4213090553011,0
844,6414177.796732061,513134.2237385649,5901043.5729934955,-4.113815850974744,0.20603269674113822,6.407044587276609,539.676385826649,4.1960489631519,87.35685959256702,6.589366144070563,0.004207038968502267,-530.5525297400285,1.0160207208799368,1.0129737073219132,15.659044270128984,6407614.853680507,0.0,-438.3165219979085,1
845,6421078.781254883,513686.3025003906,5907392.4787544925,-11.00962804128501,2.500427563607257,6.357325626225689,569.1006882508541,2.028317614336059,28.21826972746381,6.539647183019644,0.0017650856116275574,-535.3823124029796,1.0044070389685023,0.9584332881752519,75.92347683518021,6413890.818434889,0.0,-553.1612221623838,3
846,6427822.280892661,514225.7824714129,5913596.498421248,-10.61206984939113,0.0,6.086196113917253,403.1691397797394,3.599401696543759,-171.43197603472177,6.268517670711208,0.00322486217902482,-491.08212323979006,1.0021425174124918,0.9651417855026588,100.93300041548402,6420824.984697591,0.0,-516.0565798982059,0
847,6431701.5337393405,514536.12269914726,5917165.411040193,-14.417949727752855,6.672324994671048,6.154464027171963,353.4559597290949,4.76523310846741,-49.71318005064464,6.336785583965917,0.04346502969573212,-428.24268279035414,1.0032248621790247,1.054599618988262,11.502801132077682,6427649.68911517,0.0,-220.23436261294,2
848,6436661.899849991,514932.9519879993,5921728.947861992,-8.089315418799156,1.5672616453756383,6.09615240709549,422.7078615682494,3.0651522356991014,60.57957684448362,6.278473963889444,0.004196985558239336,-457.9943050905645,1.0034848719437037,0.9854803923928156,-11.809443862489465,6431506.766997458,0.0,-383.63492782446116,3
849,6442473.376272432,515397.87010179454,5927075.506170637,-9.179428099809648,4.001829228241069,5.867756494827033,331.16381573190387,3.1041962871705433,-96.111307481721,6.050078051620988,0.011198638679496173,-426.3200801159413,1.001650731430477,0.9486582083056772,28.788589792707562,6436434.536210427,0.0,-463.2106123127182,5
850,6446729.612184183,515738.3689747346,5930991.243209448,-5.998152013650414,20.363594223167173,6.160899225688338,379.1882308298515,4.550352310264566,39.022585869706454,6.343220782482292,0.003682896762404528,-391.6926025999452,1.0032662614344197,1.0170963367202164,-21.251538283465486,6442278.993331399,0.0,-273.97648178112024,3
851,6452665.75827145,516213.260661716,5936452.497609735,-9.589402562138536,0.4562598965328679,5.8641888265101745,342.11123167213145,2.311060692471565,-60.44059338088713,6.046510383304129,0.0013403715765104086,-474.59965354420456,1.0036061425521077,0.9530115876123233,7.381965822695282,6446501.081657724,0.0,-476.23812449907643,2
852,6456924.440682208,516553.9552545767,5940370.485427631,-6.288261877938263,11.920860817710802,6.108060450841999,391.5290387124479,4.059357402272192,46.96154714378333,6.290382007635954,0.006219313118961082,-370.6621068592854,1.0014525454974805,0.9582415119515961,-11.653555597078817,6452485.454832723,0.0,-302.1509221758552,4
853,6462693.469226181,517015.47753809445,5945677.991688086,-8.619196194743665,12.983500685377164,6.085837044796239,394.95941315451455,3.79836594819482,-12.490486375644117,6.268158601590193,0.008048003655355603,-453.1352681209455,1.0036751662841652,1.0153003684383812,10.472017638538016,6456688.082861262,0.0,-459.37258782246306,4
854,6467879.511555798,517430.3609244639,5950449.150631335,-7.898660198250537,0.3484601348786016,5.898909708158892,351.63214020766486,2.565529740742342,-60.310773632226855,6.081231264952847,0.0028648501516984008,-449.33559914497357,1.0054968876432588,0.8997667461039791,6.410391169824396,6462484.028510042,0.0,-411.5797779165973,1
855,6472042.154561732,517763.37236493855,5954278.782196794,-7.295606280309923,24.676158741672648,5.991865103043175,343.9431527995828,4.0292210107483735,-9.037447542960734,6.1741866598371296,0.009906234674842503,-381.75221788513835,1.0028896867530055,0.960433514645928,-12.6398873634938,6467693.34678783,0.0,-306.6581742086888,3
856,6477211.44960706,518176.91596856486,5959034.533638495,-7.797877559319583,1.622611743833742,6.1160586841393725,413.87039278113895,3.668805936768524,42.25108123988346,6.298380240933326,0.006680194702864755,-398.50227278897114,1.001494339770184,1.0783888427389765,1.555393671843445,6471843.964354604,0.0,-388.07187061329006,3
857,6483004.387098305,518640.3509678644,5964364.03613044,-8.807485338990485,0.9501225096536029,6.08514971562201,423.5012905822264,2.7590148299524455,5.008286057253799,6.267471272415965,0.0041056140980389,-447.9455925103682,1.0046256367864672,1.0134239837012855,12.855388032118267,6476997.136855728,0.0,-455.0650565461795,2
858,6488093.213887772,519047.45711102174,5969045.75677675,-8.18190253587289,2.1374810423480306,5.928259369440126,364.3750002605697,2.409225122171057,-62.07641283131008,6.110580926234082,0.0027366926636163947,-420.2755653021355,1.001773826535719,1.0531188829837812,27.63605725519622,6482793.7592843855,0.0,-405.88705900846503,4
859,6493321.584319919,519465.72674559354,5973855.857574326,-4.91581868623349,2.824016128462097,6.351844165049881,474.3353552833928,4.59728013002151,103.82287398047507,6.534165721843836,0.0029321596529221805,-396.2079772888088,1.002335971798735,0.974335708405116,-2.3847942907322714,6487887.129142458,0.0,-329.04878425091044,4
860,6500017.692317309,520001.41538538475,5980016.276931924,-7.2378425532420385,6.482276168145958,6.397586263195998,521.9392851054944,4.362522778140772,40.77991369363921,6.579907819989951,0.005339458580495022,-542.508491270303,1.0031031688088787,0.9662949951095894,49.203661446002315,6493061.53331756,0.0,-545.5327524698594,3
861,6506805.110679388,520544.40885435103,5986260.701825037,-8.86630670400518,3.588849842288689,6.582037938871945,634.9873015757074,4.466160271555197,103.56574030206724,6.7643594956659,0.003482355497091837,-546.1567787169425,1.0053250784766508,1.0752332331520233,67.78647656610413,6499796.578266113,0.0,-517.5792693812868,1
862,6514623.15517051,521169.85241364077,5993453.302756869,-12.257636345009637,0.04623513092997822,6.033504211904242,408.57858127257947,2.1512687134546797,-230.9975701454167,6.215825768698198,0.004278054720314588,-595.2790365130027,1.0032069936603532,0.9863777790431342,127.05320316605167,6506530.517127704,0.0,-623.155247866634,1
863,6519988.702387277,521599.09619098215,5998389.606196295,37.49326440873786,8.670172098259727,6.454262942745626,402.5000913287492,5.450631212968108,-7.124725074760221,6.636584499539581,0.007032471495533677,-410.036488339359,1.0043028913216219,0.9334096822638399,11.308268105381558,6514432.775197582,0.0,-168.36521328364108,6
864,6527434.809016869,522194.78472134954,6005240.02429552,17.73687888760351,3.083689111742519,6.288730758836458,442.43447515209067,4.564712421283344,25.264211725082024,6.471052315630413,0.010148948582846385,-653.6720173933177,1.0071828870418202,0.9968333694328229,-6.458693491458076,6519763.549487532,0.0,-458.7307250515108,1
865,6533676.374942187,522694.109995375,6010982.264946812,-9.561869237993868,25.37339037148308,5.809821408237493,264.28018336291086,4.2381471130009,-182.23798090092257,5.992142965031447,0.007711841727283679,-524.4723236189745,1.0102596906300305,0.9673895990980617,15.343518787517015,6527205.994440085,0.0,-474.6187793673365,5
866,6538244.944732143,523059.59557857143,6015185.349153571,6.035959856530006,1.4660611378403645,6.202474727174499,343.7564191233207,5.0120579584479135,49.10284538892674,6.384796283968453,0.006730071522084823,-382.2544154343195,1.0050928374138548,1.0943400963166556,-49.90066396942111,6533495.76951443,0.0,-210.6611105093426,3
867,6543881.022827177,523510.4818261742,6020370.541001003,-2.938991908553925,0.33172424498874586,6.086173170346039,323.02848701708564,4.759665729393886,-25.19399324407561,6.268494727139993,0.002724012239706496,-539.7450649874716,1.0068045813260065,0.9531069072525751,-31.93648418390319,6538042.13841683,0.0,-433.72787097183135,2
868,6548148.27980021,523851.8623840168,6024296.4174161935,-7.043844084003607,5.34370774477277,5.783664109859776,297.7230068469269,3.3041227694177193,-27.63720441514736,5.96598566665373,0.0013830077853306318,-475.9204640592032,1.0029005807576463,0.9737799357940593,-27.044543184423283,6543701.275350825,0.0,-329.8492747835082,3
869,6552581.952748775,524206.55621990195,6028375.396528873,-7.424113542415408,9.169506680934548,5.903966351959593,320.54741999552493,3.827353396091407,14.480705403825288,6.0862879087535475,0.003482701827588236,-363.8289843782946,1.0012011504957545,1.0527832948564166,-29.972232608410735,6547959.128229218,0.0,-329.0469301952294,2
870,6557486.87111459,524598.9496891672,6032887.921425423,-7.04330255283824,0.0,5.824071775927132,321.33966399627076,2.833640400822858,-10.377262680188725,6.006393332721086,0.0026460700745765823,-388.7993332463256,1.0025166056460848,1.00226036969325,-22.76580740463969,6552371.00810975,0.0,-383.5791092868521,0
871,6562183.781796324,524974.7025437059,6037209.079252618,-6.746542980500367,1.3173110738158123,5.776284359512856,280.58687509014027,3.7369925966029056,-40.75278890613063,5.958605916306811,0.02554669337244996,-366.42795348788104,1.0026460700745765,0.996480163018448,-28.081027976148018,6557279.7374529205,0.0,-339.0434292922301,1
872,6566791.217085662,525343.297366853,6041447.919718809,-0.00035166518189733154,3.994654006691056,5.8324483960899345,272.0892576675475,4.235609364024637,-10.814928496408488,6.014769952883889,0.01061518630894381,-373.0261648866751,1.005867723770788,0.934330017812612,-58.98019482188566,6561992.151285198,0.0,-302.5981039532575,2
873,6571554.918832875,525724.39350663,6045830.5253262445,-6.811735649817148,0.6491018368475814,5.650793021375458,256.4319121483097,3.335238912485158,-21.651999525928737,5.833114578169413,0.0029231444639561672,-417.036799711545,1.0077540327390486,0.8599738013706167,-69.078740727572,6566599.328814774,0.0,-345.15677841936713,1
874,6575494.651366788,526039.572109343,6049455.079257445,-10.636695670105087,0.7417464719050502,5.562656155325723,234.28735717135808,3.2667713535442378,-23.79365681379936,5.744977712119678,0.038758752817216545,-350.42359297090576,1.0029479810652633,1.0327876136689509,-61.13330367768685,6571380.389308898,0.0,-299.21141997376304,2
875,6579857.40393051,526388.5923144409,6053468.81161607,-5.889303283948739,17.23778197828474,5.818172792042444,261.987495256883,4.309044601003948,24.958391613619877,6.000494348836398,0.022736425616220683,-342.5386048671604,1.0052271228288745,1.0826932303106769,-78.4470975107238,6575298.335551639,0.0,-292.87525479537334,5
876,6584737.292408133,526778.9833926506,6057958.309015483,-7.796279703517841,0.658728715624527,5.603255115323492,255.9293261525432,2.732988940205836,-28.295951082624452,5.785576672117446,0.001675550899004213,-375.08077778439434,1.003682944898857,0.9682248905126063,-51.1108415276958,6579660.623202231,0.0,-382.76469032253664,2
877,6588554.557158317,527084.3645726654,6061470.192585652,-6.642361276565426,19.188127542367823,5.730821207498243,264.592956153839,3.775729464870915,6.004901285671183,5.913142764292197,0.010878373826587377,-337.67956388733404,1.0019003875003114,1.0370809532267902,-56.58854135175536,6584566.557878944,0.0,-290.6904145537989,4
878,6593209.544093374,527456.76352747,6065752.780565904,-4.691491045073679,1.0803645659171837,5.6501304496609475,258.231881497047,3.2618078146766236,-29.5492021991598,5.8324520064549015,0.005211027069002587,-364.3514664865938,1.001899702276682,0.9870545803210737,-42.099611974226384,6588368.171822442,0.0,-357.3478535356667,2
879,6597333.223350186,527786.6578680149,6069546.565482171,-6.095522921251406,1.7456915609976318,5.764437209564502,286.6589932845937,3.468874890019214,25.34674722162955,5.946758766358457,0.004206338039072838,-361.62457148211485,1.0052730236993141,1.0498792769046106,-67.53876483213521,6593044.1172163235,0.0,-301.9315407027888,3
880,6602201.9085131595,528176.1526810528,6074025.755832107,3.1110845816607,0.23835470383177126,5.9993624596100465,374.69461781759105,3.3490986927079778,83.2899329719997,6.181684016404001,0.013620227958430264,-369.6936227655961,1.0024922261391556,1.1806310694852846,-42.49919449472821,6597140.985952628,0.0,-364.23744454748856,2
