# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankY_max_failures_allowed=1 BankY_sector_A_i0=500 beta=0.02 default_seed=12955 eta=0.0001 FirmsY_A_i0=1.0 FirmsY_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankY_deposits_and_networth=0 threshold_BankYrupt=0 w=1.0
  t,BankYL,BankYA,BankYD,BankYPROFITS,BankYBD,FirmsYK,FirmsYA,FirmsYL,FirmsYPROFITS,FirmsYY,FirmsYR,FirmsYI,FirmsYGAMMA,FirmsYU,FirmsYDK,FirmsYOL,FirmsYGAP_OF_L,FirmsYDL,FirmsYFAIL
652,112390763720519.67,8991261097641.574,103399502622878.1,-6983.590457867811,164.46845288828004,13.583748154623972,791313.6087972958,7.507107165447833,348121.44785528025,13.766069711417927,0.0512931990030026,-222281.34900069673,1.0324693697417469,0.9948532240187864,222498.20706063524,112390762021086.22,0.0,-134693.77865268936,18
653,112390769572629.69,8991261565810.375,103399508006819.31,-277160.7599471751,139.65016021256076,13.512362177028374,736431.532679161,7.6294791275001295,-55064.54457102345,13.694683733822327,0.37108665977099287,-396023.46688820526,1.0270878987386323,1.0729879875888566,396658.4607889016,112390763519789.0,0.0,-743330.7021759511,14
654,112390773575244.31,8991261886019.545,103399511689224.77,-21805.473485404247,23.494901718236292,14.157516452527016,1378080.8826614926,10.298488535773338,641495.6998221186,14.339838009320971,0.06339332634063063,-369200.6124691884,1.0347975901150352,1.0891601872483638,369150.7416519147,112390769438435.34,0.0,-312632.2460314138,9
655,112390790082721.48,8991263206617.719,103399526876103.77,-69501.98708925841,7376.516219744214,13.72614584876789,848795.6146513359,11.093103293156078,-529317.7629118747,13.908467405561844,0.050866964271816056,-718404.4223301377,1.0542481789206555,1.0070942015379252,689365.5610616715,112390773266458.66,0.0,-1330292.900546499,14
656,112390793377349.39,8991263470187.951,103399529907161.44,-57677.63675706943,126.45691273938762,14.080616730348835,897360.7082923941,12.91462225534451,41174.57742131423,14.26293828714279,0.09466583605776863,-479332.647984727,1.0396543422029063,1.10601305542407,427311.3148661779,112390789924841.92,0.0,89014.29382030004,9
657,112390802561930.08,8991264204954.406,103399538356975.67,-47054.74008692411,919.7697531672719,14.271034461251562,1301259.70560373,12.52721242487843,403763.540398596,14.453356018045517,0.056574119904433985,-858108.8928778315,1.037113341185018,1.0112781252398992,444555.0654258275,112390793005025.25,0.0,-495079.41719184606,16
658,112390816553909.11,8991265324312.729,103399551229596.38,-67159.86516545992,1405.2168422621596,14.10549776989402,1234055.4324547492,11.5362021033606,-68140.04290214785,14.287819326687975,0.057055169494568334,-934728.0246087504,1.015044121244467,0.9683555927468988,641870.7468547395,112390802192895.7,0.0,-1066620.4072435708,14
659,112390824378334.78,8991265950266.783,103399558428068.0,-40430.67880081609,60485.03247234839,14.261601536932877,1388940.286960237,12.062509963737817,153465.6376632258,14.443923093726832,0.054626719717846176,-651587.7529262456,1.0330502396088428,0.9563370710593654,618129.4305783248,112390816217341.1,0.0,-555327.8610038679,16
660,112390837612296.33,8991267008983.707,103399570603312.62,-85681.27718066104,199.8248902236442,14.846400916627447,2692944.2539240965,11.613825850355282,1243502.9344915098,15.0287224734214,0.07050792000462838,-740677.9050015855,1.0322668482780006,1.0115332366211618,725317.6490963633,112390823953600.69,0.0,-1033427.7190273753,16
661,112390869199668.33,8991269535973.467,103399599663694.86,-138278.7828918392,968.0674715057162,14.713090553318061,2383653.7335525877,11.156312277391738,-309506.3452617305,14.895412110112016,0.051020476112761726,-1456129.452923371,1.042671773099648,0.9978216357608349,1345469.9374075106,112390836983764.53,0.0,-2591753.4644756927,12
662,112390879970869.1,8991270397669.527,103399609573199.56,-35897.016317116766,4707.481712688229,13.865872606359682,1035550.2319017546,9.686670471587616,-1349083.5691223391,14.048194163153637,0.039864040466832514,-1261052.8760422557,1.036839422593988,1.0335275831294721,1192205.8405812525,112390869013758.92,0.0,-884889.3129913362,12
663,112390886209473.34,8991270896757.867,103399615312715.47,-108951.54869398271,62.65269586718645,15.186330252284016,2510058.911139697,14.172148725194164,1469789.197525253,15.36865180907797,0.20972812130841037,-530567.9612817604,1.0321653719763917,0.9400882799820366,520639.3648830626,112390879847310.38,0.0,821434.9647432572,12
664,112390934248795.31,8991274739903.625,103399659508891.69,-190977.6864051004,25174.69072499685,14.755818407781513,2114790.4616618534,13.008027520938859,-395343.1021737109,14.938139964575468,0.054791061745817306,-2881770.078621979,1.0329269059075779,0.9566008406388479,1056604.692509784,112390885740733.0,0.0,-2923625.839546686,19
665,112390944298395.05,8991275543871.604,103399668754523.44,-43119.93133557085,26212.154085033908,15.036189114787055,3260377.181938624,11.768417949695797,1120393.0295517778,15.21851067158101,0.05533069102539327,-1462934.749921619,1.0344481557005003,0.9269800570037023,1062873.1307304457,112390934200292.52,0.0,-724585.3373019062,24
666,112390976169984.22,8991278093598.738,103399698076385.48,-266214.123812582,18273.338767856374,13.660248493811409,834769.7505700471,9.972127989985601,-2451843.5854536123,13.842570050605364,0.09393960411770672,-1736582.236253691,1.032535373288076,0.9779894228132111,1644039.7284062027,112390943642330.47,0.0,-2812639.3362159925,21
667,112390977919588.28,8991278233567.062,103399699686021.22,25181.554731289172,38.704644756480334,15.338092079959814,2469880.240354489,14.564169785399347,1616816.1510165862,15.520413636753768,0.05873657874258688,-426937.5025115845,1.0448683655316409,1.0178344713417649,427359.023864709,112390976148058.28,0.0,1999175.7893494866,12
668,112391015738441.67,8991281259075.334,103399734479366.34,-190503.97744157788,1318.423438563742,14.86321498371662,2708137.340205201,11.870329601459872,238206.39520595546,15.045536540510577,0.0618239146856936,-3434870.979654576,1.0452190194534543,1.0320746048234828,1149158.2692367756,112390977256785.92,0.0,-2937653.0683391592,17
669,112391027686197.23,8991282214895.78,103399745471301.45,-750208.2690518613,964317.1393415336,15.2851734552298,3261220.804441521,13.898516665493428,551748.0407977575,15.467495012023754,0.2749282027783725,-1486005.5480895876,1.0415358074652423,1.0078917236414846,1355338.2123366795,112391014778434.27,0.0,-1594630.4455126864,15
670,112391070448364.72,8991285635869.178,103399784812495.55,-312737.34974041616,1067.6481584336225,15.25038859986126,4196647.121346048,7.8183248499007725,-28905.822437007904,15.432710156655215,0.08398627201423786,-2184864.773782515,1.032708438184406,0.9542881305196713,2110527.7380711297,112391027455152.38,0.0,-3723653.6709174165,17
671,112391094994838.97,8991287599587.117,103399807395251.84,-114077.8834211386,468.8859229309992,15.814209054914834,7373846.242589568,8.630384863838476,3176114.4730850854,15.996530611708788,0.05493465630327915,-2098939.72797243,1.0710277723684072,1.0590468415530916,2099627.7506986004,112391070408032.1,0.0,-2072298.1919039574,15
672,112391176415059.86,8991294113204.79,103399882301855.06,-353211.968041915,4964.925830582822,14.236024568792722,1514528.7064590575,9.01376023959831,-5859801.42205344,14.418346125586677,0.051415180777388034,-3691399.3077337635,1.035493824681305,0.9546685717797059,3687903.106185069,112391094756711.75,0.0,-6863201.167130282,15
673,112391182697237.84,8991294615779.027,103399888081458.81,119872.15522119781,1437.7121918466858,16.488425634120542,9019939.352785751,15.51335942566592,7500430.720496111,16.670747190914497,0.07085847369301734,-761187.2490023046,1.040178396831731,0.955369783229072,760548.1160544738,112391176132862.77,0.0,5078369.01493771,16
674,112391343409759.0,8991307472780.72,103400035936978.28,-726449.5724577671,1219.4163916716852,15.463872754960747,5193993.2248672675,8.404153241841678,-3827399.8401103322,15.646194311754702,0.05858643598061354,-10351460.44717125,1.0327344042630664,0.9728796186350394,4129724.1657709256,112391182413992.84,0.0,-12394752.091539428,18
675,112391341854501.56,8991307348360.125,103400034506141.44,-143646.43548345144,27536.17153846213,16.22469001528578,9849063.124221602,14.05905724463554,4653832.482962669,16.407011572079735,0.15640439055934374,-2600119.879338904,1.042253888927948,0.9850501288536844,2598409.7906246525,112391343361677.5,0.0,1229106.1301553133,17
676,112391456768482.66,8991316541478.613,103400140227004.05,-517739.8491890189,689.8898020054038,15.685523295742568,6485917.533410425,7.80853143326505,-3390698.762349643,15.867844852536521,0.053504179877852366,-5851810.336723591,1.1402099608785614,0.8843759922579182,4921855.104380474,112391341781967.78,0.0,-9673577.3997035,17
677,112391456727817.7,8991316538225.416,103400140189592.28,-10429.032721455958,1461.783905326734,15.849926164892516,7492018.723751043,11.956089520138297,1005394.3005386143,16.03224772168647,0.07165703799981964,-3244764.09588908,1.035091638555606,0.9025446688843893,3244194.768946837,112391456762314.39,0.0,147042.5927309045,25
678,112391511409298.56,8991320912743.885,103400190496554.67,-396757.46363996045,1207.6597553291208,16.309392129588208,12101882.23774483,8.748553883606196,4608376.73008846,16.491713686382163,0.08315820551988318,-3895998.8685921654,1.038103037913096,1.0073930988210082,3745810.453439429,112391456688445.89,0.0,-4768766.668223158,17
679,112391638158858.08,8991331052708.646,103400307106149.44,-535609.9797461993,607.9405906623838,13.76763784718603,941557.3205530283,9.367155889771254,-11161549.576947127,13.949959403979983,0.05015373022252615,-6055457.790422911,1.056801861808787,0.9913401974318031,6052181.299793479,112391511385422.06,0.0,-10663952.080131259,19
680,112391629237008.08,8991330338960.646,103400298898047.44,-743333.1877690977,1876.258635724645,16.805509506923215,9156250.18679977,16.188499257939853,8214065.925656087,16.98783106371717,0.3065812652721194,-480608.302538968,1.0358688734828507,0.9948625862939732,471884.0413551917,112391638138724.56,0.0,10689820.935364103,17
681,112391829777268.48,8991346382181.479,103400483395087.0,-892504.9394972131,1628.6347450937533,16.714795446185516,18153484.210030194,8.94497539350879,8995340.764594685,16.89711700297947,0.06523890911175341,-16176520.59015416,1.037462774167517,1.1007261191776063,3702483.104903071,112391629209523.48,0.0,-13676730.942123566,10
682,112392044661159.55,8991363572892.764,103400681088266.78,-889547.1590925873,107.7376692935469,16.99150999094821,23945083.147330526,8.641519722854719,5789960.302555252,17.173831547742164,0.049202661595659995,-9080227.17708526,1.057661626098763,0.9542965447839956,9078257.146938367,112391829747355.52,0.0,-18074432.548207343,16
683,112392254372253.42,8991380349780.273,103400874022473.16,-993331.6119544543,110.03478272790463,17.81170135232131,54382223.78329655,9.029570855840875,30437016.89829671,17.994022909115266,0.05593200322406307,-11977282.886911746,1.0308550702264072,1.0770311829759147,11973416.210125867,112392044620955.8,0.0,-17761934.085430253,15
684,112392941957528.05,8991435356602.244,103401506600925.8,-2634200.5864308365,185.99730708664362,17.3683140940028,34900415.6212572,9.272300345649372,-19481933.19682205,17.550635650796757,0.045701173315330926,-27199063.94014834,1.0379484334766031,1.023406705639306,27191363.959280014,112392254333757.02,0.0,-57628279.80571126,11
685,112392937600563.6,8991435008045.088,103401502592518.5,-420653.4410112818,214.46226204017043,17.867119522794468,55386652.130612254,14.558984692070224,20486039.51204796,18.049441079588423,0.19484380720525282,-17459914.510084603,1.0309759849864153,1.0574425829097982,17450861.40692622,112392941895746.3,0.0,2031839.4693301518,14
686,112393516946364.8,8991481355709.184,103402035590655.61,-1939046.7010989548,291.24155893640335,17.236547202871435,30585318.541771743,9.667925889533818,-24801562.051102545,17.41886875966539,0.04021154048526273,-29829046.272651777,1.0422906708363862,0.9919951050695626,27660820.36169431,112392937525769.48,0.0,-48212438.245508425,12
687,112393507865797.27,8991480629263.781,103402027236533.48,-7696.642548184991,866965.6773311165,16.008823164624836,-689491.134127801,16.082919374146684,-31275112.91745848,16.19114472141879,0.055249574137082556,-15307898.865849812,1.0302942804570625,0.9584285235596363,15292991.893429501,112393516817042.16,0.0,9508388.765283912,11
688,112393509436961.17,8991480754956.895,103402028682004.28,-5568.189273904716,1074.1166409052198,12.65080095005812,288881.8911583947,10.048944720296792,111396.34795507886,12.833122506852073,0.04917329509299023,-93628.13095997513,1.0405755034930828,1.008758495756361,89528.99710484178,112393507813733.45,0.0,-111959.60361786881,17
689,112393511633562.6,8991480930685.008,103402030702877.6,-86805.63041258453,134.54570203115512,13.112064297371903,493712.6649694232,7.059808309828479,203739.65717012348,13.294385854165856,0.33426627658437696,-164082.7356544306,1.0365233632988917,1.0175315844423107,145196.1515419424,112393509338802.72,0.0,-259178.94121122186,16
690,112393516629143.89,8991481330331.512,103402035298812.38,-61730.24653185549,247.79639677048254,13.501376638392095,720605.1160336698,9.191777939128974,226741.90536221568,13.68369819518605,0.13294886333757716,-247149.32448634462,1.3029190072027566,1.1125776028248424,247681.30065532256,112393511471029.6,0.0,-450157.9624915548,14
691,112393523685940.31,8991481894875.225,103402041791065.1,-24469.39433517611,1520.4263311610825,13.608633259191672,810087.3135673926,8.017011073920031,89220.40113695168,13.790954815985627,0.04150879931997747,-369221.659220748,1.0309861648898602,0.9764916180892165,361083.547508357,112393516407677.73,0.0,-586903.045727458,18
692,112393541214720.53,8991483297177.643,103402057917542.89,784283.2980921459,11592.082492896307,13.589754706934443,664365.3095347969,11.802213082554081,-147260.43036375602,13.772076263728398,0.1255460324933811,-405814.2061424528,1.016768755104389,1.0091677411188456,406787.9808757788,112393523491376.97,0.0,-496019.7880540959,14
693,112393558032852.53,8991484642628.203,103402073390224.33,-35013.81205248793,944341.2072305887,nan,-324583.7972870197,12.314500534020492,-1000555.1893147131,nan,0.07791303152992657,-508962.90562941943,1.1138511713404369,1.0378433170367545,285825.25083604467,112393541033741.02,0.0,-258713.29445948376,11
694,112393564104673.53,8991485128373.883,103402078976299.66,-68009.33843787317,1622.005614556746,13.216327815535063,543075.2801357729,8.729891945426544,-76693.12980779582,13.398649372329016,0.1252741192795245,-318975.0649159046,1.0700066975795157,1.138300420882878,310412.37602175615,112393557983015.55,0.0,-545443.2794833207,11
695,112393565389829.12,8991485231186.33,103402080158642.8,-112308.34532945373,1623.1196639294333,13.692879313511575,871846.230963238,9.45278201997522,327137.9452129077,13.87520087030553,0.5180486928192227,-275174.4855389523,1.1157917828592552,1.0272391360352748,273063.6043659972,112393564079025.95,0.0,-200599.03963212355,11
696,112393574740775.88,8991485979262.07,103402088761513.81,-41680.20687379687,3442.5711301975207,13.873238367002774,1031600.4081746541,10.233732653031826,158120.05754748677,14.055559923796727,0.05566670563817681,-448729.1315869453,1.5061414003231943,0.995736401863089,437403.0577403294,112393565336977.17,0.0,-765109.9061989109,13
697,112393582225130.69,8991486578010.455,103402095647120.23,-92750.8813997449,3855.585741020661,14.56703048624691,2111622.729530334,9.059217652292428,1076566.7502254825,14.749352043040865,0.13520458685204217,-545754.8699738171,1.0386350588617577,0.8744803505936138,516747.8022604838,112393574675336.78,0.0,-680084.4211591773,17
698,112393607002971.06,8991488560237.686,103402118442733.38,-172403.50613188793,3943.3973376416307,15.19731044247981,3964990.979244426,9.745163021263275,1849495.6639730714,15.379631999273764,0.07979735230721105,-1059674.4698469872,1.053794991147842,1.0681369911116483,1058608.2744034566,112393582153044.9,0.0,-2142239.0539628547,17
